,,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE
HR,residential,78.30929933045637,81.43909755255578,84.56889577465516,87.69869399675454,90.82849221885395,93.95829044095333,97.08808866305274,100.21788688515213,103.34768510725152,106.4774833293509,109.6072815514503,116.42279027322515,121.67091574124183,129.26036889343266,134.8908374712692,138.24894686117918,144.9606490484423,148.37667111782875,151.7926931872152,155.57116058722772,163.28406568858452,166.41386391068392,173.68790301591832,176.81770123801772,179.9474994601171,183.07729768221648,186.2070959043159,189.3368941264153,192.46669234851467,195.5964905706141,198.7262887927135,201.85608701481289,204.98588523691225,208.11568345901165,0.8405936130859956,0.7588249518098076,0.7046476660273451,0.6649950507052577,0.6342614325055791,0.6095237039152539,0.5890669285866982,0.5718014952857078,0.5569939175882517,0.5441282621472421,0.5328288467701102,0.5047010781681354,0.48337186278621636,0.44592136069365135,0.4314373077413076,0.42295137709610237,0.3946872178425446,0.32304982464195103,0.3151569233902355,0.30704875959984446,0.2875593365227525,0.2835470862319983,0.2787721773897106,0.27528326238858014,0.2720172988204014,0.26895334101572,0.26607301580731046,0.2633601353308834,0.2608003783698986,0.25838102637505345,0.2560907434300791,0.25391939179304207,0.2518578764289489,0.24989801331556954
HR,services,63.01890395796301,68.1498968610802,70.66383141294799,73.17776596481579,75.69170051668358,78.20563506855137,80.71956962041918,83.23350417228697,85.74743872415476,88.26137327602257,90.77530782789036,97.23166138013153,99.82011089844606,102.40856041676061,104.99700993507513,107.58545945338965,113.8840664797175,116.53658613878926,120.2849359820894,122.8233394946982,125.05279075614847,127.28224201759873,129.511693279049,131.74114454049928,133.97059580194954,136.20004706339984,138.4294983248501,140.6589495863004,142.88840084775066,145.11785210920092,147.3473033706512,149.57675463210145,151.80620589355175,154.03565715500204,0.7152348758219472,0.5810100647748973,0.5236991360633668,0.48361736993019244,0.45354474870810935,0.4298780775965293,0.4105912545293314,0.3944469151190318,0.38064198359936186,0.3686302572890372,0.3580261484771692,0.31048889979337263,0.3008952655598656,0.292062300675976,0.28386621702953463,0.2762094024625816,0.24171738498969675,0.18944678725899072,0.1787702882277791,0.17258799239846442,0.16982147413681148,0.16727484173097673,0.1649228295016518,0.16274390938250372,0.16071962260032321,0.15883405018418686,0.15707338969901882,0.15542561408696404,0.15388019457494145,0.15242787400908459,0.15106048020398846,0.14977077128590527,0.1485523067985785,0.1473993396921989
HR,tot,69.01884064869417,73.36456665063399,76.1201655245479,78.87576439846184,81.63136327237578,84.38696214628969,87.14256102020363,89.89815989411755,92.65375876803148,95.4093576419454,98.16495651585933,104.76224221712965,108.39434606401574,112.94518468100283,116.72731960276768,119.61778292716575,126.0784881041613,129.03060538733044,132.6485501262838,135.6735535361241,140.05470690105113,142.63745345879605,146.84639622168822,149.4291427794331,152.011889337178,154.59463589492287,157.17738245266779,159.7601290104127,162.34287556815758,164.92562212590246,167.50836868364735,170.09111524139223,172.67386179913714,175.25660835688205,0.7644255258274638,0.6507844583656761,0.5947031681773971,0.5547898004168332,0.5244578046055572,0.5003708515517479,0.480624940323105,0.4640406847298262,0.4498423157977567,0.4374955085037383,0.42661856205290793,0.3866975750061672,0.3724989098232265,0.3524364503897334,0.34177297353143665,0.3337908145991097,0.30174260280452886,0.24187249283814177,0.23228827494437418,0.22535027034758365,0.21602170004388493,0.21289996056540123,0.20959720599542264,0.20690424512287353,0.20439272554357765,0.2020447558148596,0.1998447399506685,0.19777901819663757,0.19583557362845724,0.19400379084396377,0.1922742562127518,0.1906385915251348,0.18908931467066917,0.18761972233387128
HU,residential,69.18356600596583,71.95840305393305,74.73324010190028,77.5080771498675,80.28291419783474,83.05775124580195,85.8325882937692,92.06543337321223,94.91097513027152,97.75651688733082,100.60205864439013,105.83511209398979,108.72577978861278,114.58424600200357,121.13896654365587,128.82558102475932,131.9170614159559,137.9488603356755,143.49524248752255,146.5547710412901,149.32960808925733,152.1044451372246,154.87928218519178,157.65411923315904,160.42895628112623,163.2037933290935,165.97863037706068,168.75346742502794,171.52830447299513,174.30314152096238,177.07797856892964,179.85281561689686,182.6276526648641,185.40248971283134,0.8158374721126523,0.7234317281831825,0.6639035371601518,0.6216688128596667,0.5898504031417556,0.5648729839955509,0.5446672801673773,0.5022087231803719,0.4876021121762078,0.4750313207751301,0.4640744147809305,0.44442658405140717,0.4355724551791603,0.41310196988272174,0.3895787126857342,0.348753441452216,0.34036752465996095,0.27630544820961067,0.2489417027844255,0.24108593501975822,0.2373828059171017,0.23396212770563124,0.23079259623279005,0.2278473954612668,0.22510341637774614,0.2225406344076243,0.22014160885605916,0.21789107722658418,0.2157756239873762,0.2137834082527478,0.2119039384578765,0.210127884794518,0.20844692219896593,0.20685359821980304
HU,services,49.278190894577605,51.33040855457137,53.38262621456513,55.4348438745589,57.48706153455266,59.539279194546424,61.59149685454019,63.64371451453394,65.69593217452771,67.74814983452148,76.05757822661461,88.6739319136031,91.04408688295541,94.84928133641506,100.38814060222595,102.84064093548358,105.2931412687412,107.74564160199881,110.19814193525643,112.5305574665349,115.09530959872012,117.14752725871388,119.19974491870765,121.25196257870142,123.30418023869517,125.35639789868894,127.40861555868271,129.46083321867647,131.51305087867024,133.565268538664,135.61748619865776,137.66970385865153,139.7219215186453,141.77413917863907,0.7718939844653497,0.6789864094974883,0.6205620365866743,0.5799782868721037,0.5499727291489973,0.5268089872945763,0.5083479441278238,0.4932687031403435,0.4807080729723925,0.470076490395405,0.4211163922584243,0.33685515455381987,0.32702699500866217,0.3055353407141495,0.26941250567829506,0.26027458566913236,0.2516284602353153,0.21545861892106224,0.20751129326816875,0.20120678164780992,0.19551658498464972,0.19278705298845927,0.19026810041031206,0.1879362688531556,0.1857714610493035,0.18375635919410838,0.1818759601597648,0.1801172010449999,0.17846865519776475,0.1769202836928868,0.17546323079989837,0.1740896546099197,0.1727925859618584,0.1715658102974856
HU,tot,64.22768584904543,66.8226109352524,69.41753602145937,72.01246110766633,74.60738619387331,77.20231128008027,79.79723636628727,84.98922246389314,87.63724876954029,90.28527507518744,94.49117136978745,101.56245951400118,104.32353413779992,109.67079326693002,115.97259284070536,122.35605968961349,125.2884519665652,130.42910591960734,135.20519826647444,138.08369606951123,140.80622786527567,143.40115295148266,145.9960780376896,148.5910031238966,151.18592821010353,153.7808532963105,156.37577838251747,158.97070346872448,161.5656285549314,164.1605536411384,166.7554787273454,169.35040381355236,171.94532889975932,174.54025398596633,0.8048967760826364,0.7123660902984477,0.6531127190288039,0.6112890410986648,0.579921980686065,0.5553961163209739,0.5356247840685237,0.49998290891307384,0.4858856897576384,0.4737977069686896,0.45337907192964066,0.4176443149449259,0.4085476797517934,0.38632089592354,0.3596606971995632,0.32672468774982844,0.3182739863033702,0.2611562941647759,0.23862669272981804,0.23115714424013847,0.22695929104218338,0.22371068885513695,0.22070313328160351,0.2179106442425312,0.215310862564802,0.2128844375836199,0.21061453548997344,0.2084864414249117,0.20648723503189725,0.20460552406287488,0.2028312242298995,0.20115537616994053,0.1995699924010162,0.19806792867239648
IE,residential,169.21246630104443,178.97097111675376,187.7388197836359,194.38712737478843,201.0354349659409,207.6837425570934,214.33205014824597,220.9803577393984,227.78183021735376,237.14517450551446,244.09731481167947,255.0603487362892,261.8501622701779,277.68767609286283,284.6422696580891,292.8025281262056,299.7783079967102,306.7540878672149,313.78488768034003,324.4699161857837,330.612988203381,336.75606022097827,342.8991322385756,349.0422042561729,355.1852762737703,361.32834829136755,367.47142030896487,373.61449232656224,379.75756434415945,385.9006363617568,392.04370837935414,398.1867803969515,404.3298524145488,410.47292443214616,0.7389209765941349,0.6346934628475859,0.5666789346489709,0.5282770856607906,0.49901862687086396,0.4756955124608579,0.45648988479204056,0.4402804044359803,0.4254709920618108,0.40467095112290746,0.39236416847280076,0.3679668357657058,0.35860226134127243,0.314422290739722,0.3053611492144629,0.29057703539160834,0.2822987975941308,0.2380594268677548,0.23042315147484946,0.21679866412913112,0.21364095682321843,0.21072161288185862,0.20801441913991928,0.20549690005746885,0.2031496694990728,0.2009559138291636,0.1989009761082152,0.19697201891107877,0.195157748855195,0.193448189981341,0.191834496117616,0.19030879458281097,0.18886405525928673,0.18749398033633874
IE,services,114.97506507295753,119.63869670855722,124.30232834415685,128.96595997975652,136.09134305150144,140.80859856523355,145.52585407896566,150.24310959269775,163.63381942562677,168.52486467786943,187.58439161029244,192.7483919120243,197.9123922137561,203.07639251548795,217.70186064896976,223.03509452424936,233.70709562278628,239.13252385011845,244.55795207745066,249.71453926990736,254.24383071432118,258.77312215873496,263.30241360314875,267.8317050475626,272.3609964919764,276.8902879363902,281.419579380804,285.94887082521785,290.47816226963164,295.0074537140455,299.5367451584593,304.0660366028731,308.59532804728696,313.1246194917008,0.8256893773145324,0.7520426667239052,0.7027784920375701,0.6669168758472255,0.6260602764173051,0.6039191508905668,0.5857393952300687,0.5704836408923318,0.5132919042867345,0.5011190834762282,0.42233097034635825,0.41104499577196285,0.40069422802678334,0.3911260558404767,0.3328044905909538,0.3228862595879794,0.28052752037239564,0.21261956211629252,0.20284247608830175,0.19525916976599003,0.19220134891097676,0.1893758640224497,0.18675697538799918,0.1843226342478154,0.18205384088704257,0.17993413270900577,0.1779491724865785,0.17608641457211482,0.17433483232060404,0.17268469397954844,0.1711273772522927,0.1696552149450763,0.16826136576789405,0.1669397056207576
IE,tot,153.68526182690718,161.985194958758,169.57807919873176,175.6582093204812,182.443095146745,188.5385768322052,194.63405851766547,200.7295402031256,209.41739428164917,217.50039880374771,227.91866881997692,237.22154243498477,243.5459145221807,256.3277910328868,265.4784197181565,272.8293512658736,280.8632936126361,287.39523534884074,293.9664457954926,303.06877976273324,308.7498550701483,314.4309303775633,320.11200568497844,325.79308099239347,331.47415629980856,337.15523160722364,342.8363069146387,348.5173822220538,354.1984575294688,359.8795328368839,365.560608144299,371.24168345171415,376.9227587591291,382.60383406654427,0.7637612283276897,0.6682884552736104,0.6056418201958913,0.5679671947318994,0.5353883943113025,0.5124036623211965,0.4934917235843116,0.4775552780448816,0.4506125591418261,0.4322823380678842,0.400943131505523,0.38029934771578744,0.37065244366280387,0.3363812160880636,0.31321769033475644,0.2998265923235139,0.2817917123913091,0.2307764455145517,0.22252729406713945,0.21063228953017957,0.20750317794073178,0.20461070417884378,0.20192879062048702,0.19943508390529738,0.19711030852318737,0.19493775133478847,0.19290284692855503,0.19099284141005415,0.1891965177589482,0.18750396992806143,0.1859064158369989,0.18439604163195766,0.18296587125329583,0.18160965662060097
IT,residential,100.96201280728235,107.66464797044202,111.76598184653348,119.33973834567053,123.51839568701737,128.8160972863695,136.93455369763186,141.2188065560614,147.2777729870004,151.59758572691968,160.03019620813203,165.92831855971008,174.09717804362316,179.93167011445573,189.3113345627527,193.9193843712431,198.5274341797335,203.13548398822385,207.74353379671422,212.1415747453938,216.04959502118143,219.9576152969691,223.8656355727567,227.77365584854437,231.68167612433206,235.5896964001197,239.49771667590736,243.40573695169502,247.31375722748265,251.2217775032703,255.12979777905795,259.0378180548456,262.94583833063325,266.85385860642094,0.7913295110361988,0.6761660775887578,0.615777740622582,0.5441618831018394,0.5117182650666857,0.48240137839595193,0.4300217818671464,0.4122347191850976,0.38907311721722015,0.3757731040855114,0.3383350019022306,0.32024374404784905,0.2848407598138146,0.2698276350165235,0.22023398331830676,0.21026244733760027,0.20084888884799892,0.1521086117586171,0.1439132340320464,0.13750863368250613,0.13463059824853565,0.13198820296776215,0.12955388847563498,0.1273042113453632,0.12521910528552838,0.12328129578633282,0.12147583228231121,0.11978971120784143,0.118211570000489,0.11673143695734726,0.11534052541130292,0.1140310633372907,0.11279615147904286,0.1116296445844363
IT,services,101.14242329903419,105.05967972063416,108.97693614223415,116.58227137486202,120.58165346627851,124.58103555769499,128.5804176491115,136.24104101313364,140.31528325430665,144.38952549547966,152.9664717614045,157.12745835724115,161.2884449530778,168.7328753694419,172.95366124668396,177.17444712392606,181.39523300116815,185.6160188784102,189.8368047556523,193.84744772613197,197.3677572474993,200.88806676886662,204.40837629023395,207.92868581160127,211.4489953329686,214.96930485433592,218.48961437570324,222.0099238970706,225.5302334184379,229.0505429398052,232.57085246117256,236.09116198253992,239.61147150390724,243.13178102527456,0.6765916461044356,0.5951869342228918,0.541532704882826,0.4624216955695133,0.43229470054341246,0.40817856594792223,0.3882672897970013,0.34050549794819773,0.32547663742314,0.3122424989444842,0.27222593836697684,0.2609765855350629,0.25067253259314365,0.2126763466755384,0.20300359878110935,0.19390745939030263,0.18531039353064332,0.1421234780605086,0.13462748579774475,0.1287859777042418,0.12622557944584925,0.12387407349882044,0.12170709437526545,0.11970390613572983,0.11784675271485237,0.116120342762853,0.11451143761258811,0.11300851908343615,0.11160151965539962,0.11028160177950742,0.10904097620566285,0.10787275151926771,0.10677080881468812,0.10572969674552393
IT,tot,100.99983722000351,107.11849683893344,111.1812374960622,118.76161471352427,122.90268565411242,127.92818483089337,135.18304641687612,140.17518067545615,145.8180347940654,150.0863618370802,158.5492333981133,164.08315220953222,171.41173108237567,177.58375880230338,185.88182566525364,190.40868268597808,194.9355397067025,199.4623967274269,203.98925374815133,208.30607380511614,212.1328076133085,215.95954142150092,219.78627522969325,223.61300903788566,227.43974284607805,231.26647665427043,235.09321046246282,238.91994427065524,242.7466780788476,246.57341188703998,250.40014569523237,254.22687950342478,258.05361331161714,261.8803471198095,0.7672738570895594,0.6591881928175615,0.6002117120227504,0.5270244397131164,0.49506651906708304,0.46684000907591117,0.4212676394351388,0.3971961499650499,0.37573963823832623,0.362453436221707,0.32447474089697104,0.307817939746609,0.27767713470644984,0.25784543876637567,0.21662150396773797,0.20683350144780502,0.19759112676197715,0.15001515358772052,0.141966407269209,0.13567986343448468,0.13286842301673518,0.13028701486652655,0.12790874923950504,0.1257107503539066,0.123673436274533,0.12177994827595848,0.1200156947050405,0.11836798341826311,0.11682572336855192,0.1153791806368793,0.11401977767209034,0.11273992707570901,0.1115328931978308,0.1103926762688719
LT,residential,75.08768426361867,78.09279434472835,81.09790442583802,84.1030145069477,87.10812458805738,90.11323466916704,93.11834475027673,96.1234548313864,99.12856491249607,102.13367499360574,105.13878507471541,108.1438951558251,111.14900523693477,116.34904883594432,123.37400576919252,131.2995409448336,137.98505034305015,148.16222614655595,154.45325183040507,157.75367447340224,160.7587845545119,163.76389463562157,166.76900471673122,169.7741147978409,172.77922487895057,175.78433496006025,178.78944504116993,181.79455512227963,184.79966520338928,187.80477528449896,190.80988536560864,193.8149954467183,196.820105527828,199.82521560893767,0.8774567424864449,0.8007391901128064,0.7475068639313104,0.7079912320999654,0.677304733945874,0.6526868333413246,0.6324437140670972,0.6154710644220095,0.601014576105091,0.5885395909995844,0.5776555351477253,0.5680698382458899,0.5595586390959512,0.537283187887789,0.5154684856074434,0.4879737786508938,0.46380012421380873,0.3638493480231803,0.3369808852402408,0.328482454677622,0.324401242572491,0.320620143274102,0.31710691125671825,0.31383379793817817,0.31077678886254406,0.3079149919464546,0.3052301428354077,0.30270620190209235,0.3003290235828703,0.29808608327776276,0.2959662504031393,0.2939595987096161,0.29205724688815393,0.2902512239464836
LT,services,51.37950560250653,53.51115760599398,55.64280960948142,57.77446161296887,59.90611361645632,62.037765619943755,64.1694176234312,66.30106962691863,68.43272163040609,70.56437363389354,72.69602563738098,74.82767764086842,76.95932964435585,88.41177058726088,95.10095565693891,104.36530295720918,109.81867817417627,112.37052854026525,114.92237890635423,117.34816976366274,119.47982176715018,121.61147377063763,123.74312577412506,125.87477777761251,128.00642978109994,130.1380817845874,132.26973378807486,134.4013857915623,136.53303779504972,138.66468979853718,140.7963418020246,142.92799380551207,145.0596458089995,147.19129781248697,0.883906234363719,0.818620390652882,0.7724052673920369,0.7377130125944088,0.7105952488938059,0.6887565124862928,0.6707597188803186,0.6556541661834742,0.6427833863828604,0.6316782408695583,0.6219938683045625,0.6134706993293169,0.605909392240082,0.5401172810150905,0.4982148554239369,0.4349993788116023,0.4051475009653713,0.3319809956282691,0.3215775883834224,0.313386326348774,0.3098435149750063,0.306564920347653,0.3035219345938764,0.30068995090540646,0.29804768533473985,0.29557663244740584,0.29326062490215465,0.29108547446145044,0.28903867734729627,0.28710917084454696,0.28528713102160613,0.283563803668937,0.28193136224751736,0.28038278793336585
LT,tot,68.44027232460233,71.20047807390266,73.96068382320298,76.72088957250332,79.48109532180365,82.24130107110398,85.0015068204043,87.76171256970463,90.52191831900497,93.28212406830528,96.0423298176056,98.80253556690595,101.56274131620626,108.51586183206301,115.44667345256548,123.74759114191934,130.0876288957728,138.1267796710333,143.36939758789842,146.42458680923397,149.18479255853427,151.9449983078346,154.7052040571349,157.46540980643522,160.22561555573557,162.9858213050359,165.74602705433622,168.50623280363658,171.26643855293688,174.0266443022372,176.78685005153756,179.54705580083788,182.3072615501382,185.06746729943853,0.8792650817063574,0.8057528062008702,0.7544879967628577,0.7163247663343627,0.6866388869267552,0.6628002216033272,0.643186937808219,0.6267377936893239,0.6127259138711751,0.6006350109083721,0.5900873279647032,0.580799547698545,0.572554683804273,0.5380778244037356,0.5106308306820003,0.4731205643661735,0.44735482263204646,0.35491394774571444,0.33266203557701557,0.32424973038780935,0.3203194776415055,0.31667927299375165,0.3132978908612394,0.3101484635673197,0.30720774224900166,0.30445550400289595,0.30187407244505393,0.2994479270496388,0.2971633825846823,0.295008324340431,0.29297198809856906,0.2910447762318216,0.2892181031725855,0.28748426490206663
LU,residential,187.4429909430293,194.9174544933133,212.8816707698792,220.59503869166207,228.3084066134449,244.07297796437345,251.95798498472485,259.8429920050761,267.72799902542744,275.6130060457788,290.1483483919042,298.1614737702379,306.1745991485714,314.18772452690496,322.2008499052385,336.4465178997899,344.5691633862489,352.69180887270784,366.1887722155219,387.02907353830057,394.5035370885845,401.97800063886854,409.45246418915247,416.9269277394365,424.40139128972044,431.8758548400045,439.3503183902884,446.82478194057245,454.2992454908564,461.7737090411404,469.24817259142435,476.7226361417084,484.1970996919923,491.67156324227636,0.8360925321442916,0.7392020238258662,0.6445779900393653,0.5992639923061193,0.5648711676075515,0.5105725869360576,0.4879697102428644,0.46907190271524923,0.45297873099334063,0.4390655418617334,0.4045560889750398,0.3932394977503919,0.3830729739720041,0.3738633146907865,0.3654589209110872,0.3433200500566469,0.3355770472428322,0.28525596443640777,0.26756897478177244,0.23921625207766506,0.2352357551860927,0.23155968718337497,0.22815431223465632,0.224990720924904,0.22204399323454205,0.21929253062830298,0.21671751852590665,0.21430249027965878,0.21203297089546283,0.20989618392683135,0.20788080880631432,0.20597677874011672,0.20417511144739472,0.20246776666454028
LU,services,119.11263907451757,124.07598285574761,145.10890762001256,150.43823649595157,155.76756537189058,165.01808051819665,170.4310029690202,175.84392541984369,181.25684787066723,189.52762002347075,194.9966802895473,200.46574055562377,205.93480082170024,211.4038610877768,216.87292135385326,229.06363567689502,234.65081086402876,240.23798605116244,256.36810161091864,261.8913177584497,270.57716491026366,282.9813928441627,287.94473662539275,292.9080804066228,297.8714241878528,302.8347679690828,307.79811175031284,312.7614555315429,317.72479931277286,322.68814309400284,327.65148687523293,332.6148306564629,337.57817443769295,342.541518218923,0.8184852010656576,0.7250742859393582,0.5915570375541886,0.5491120445696558,0.5171709399231671,0.4768284626210996,0.45620406983020556,0.43901252911953587,0.4243959496132183,0.4019873397251422,0.3907073574908346,0.38068497238591703,0.371689082574195,0.3635425863372642,0.3561073619840555,0.3313167522234207,0.3242393256908885,0.2672127667196129,0.2393798822533946,0.23331266593616717,0.22445619954300078,0.21900908388477183,0.2162361282501072,0.21366539146821112,0.2112755206566561,0.20904807054406696,0.20696702405994433,0.20501840492639292,0.2031899622512734,0.20147091195165082,0.1998517233897403,0.19832394224549496,0.1968800426335569,0.19551330297518235
LU,tot,167.53478525985614,174.2776282712381,193.13591984647027,200.15469249128594,207.17346513610158,221.0401511812011,228.20491065810268,235.3696701350041,242.5344296119056,250.53183019371602,262.4256903361701,269.6975964738409,276.96950261151164,284.2414087491824,291.5133148868532,305.1602673875853,312.54419775196095,319.92812811633655,334.19226643332405,350.5698996474663,358.39730260521725,367.3080643836656,374.0509073950475,380.7937504064294,387.53659341781133,394.27943642919325,401.0222794405752,407.7651224519571,414.507965463339,421.25080847472094,427.9936514861028,434.7364944974847,441.47933750886665,448.22218052024857,0.8309625956071623,0.7350858747941184,0.6291302131916205,0.5846521066118884,0.5509735962076224,0.500741158455293,0.47871471761221246,0.46031403485877503,0.44465107168598567,0.4282627221145444,0.40052122910238563,0.3895817078169881,0.37975625094592336,0.370856346670814,0.36273432263979605,0.33982286153638147,0.3322737759078772,0.2799990371485264,0.25935601762977567,0.23749622863333342,0.23209510677660045,0.22790303995291272,0.2246819218305957,0.22169106005549402,0.2189065739016708,0.2163077835445694,0.21387668946483937,0.21159755058977367,0.20945653992251287,0.20744146149628778,0.20554151624378644,0.20374710716916095,0.20204967631575282,0.200441567621832
LV,residential,69.479743369301,72.30838738785573,75.13703140641046,77.9656754249652,80.79431944351992,83.62296346207467,86.45160748062939,89.28025149918413,92.10889551773884,94.93753953629358,97.76618355484833,106.02271081788413,115.84419142626308,122.62731664288468,125.75419181998193,132.93440769266272,140.15005237738393,143.4175324063382,146.6850124352925,152.25531196174487,155.0839559802996,157.91259999885432,160.74124401740903,163.56988803596377,166.3985320545185,169.22717607307325,172.05582009162796,174.8844641101827,177.71310812873745,180.54175214729216,183.37039616584693,186.19904018440167,189.02768420295635,191.85632822151115,0.8265526213756388,0.7287059939731023,0.6662648264150924,0.6226765363153024,0.5904064851994305,0.565496453077023,0.5456558316925307,0.5294623819637219,0.5159842358535782,0.5045842739659372,0.49481156989169844,0.462405738108995,0.41635673445973786,0.3865256145780306,0.3782215353031997,0.3512632003104926,0.32672779863875556,0.27347150635151024,0.26546054989042,0.25188155319631594,0.24860428405701712,0.2455870689080481,0.2427999969946846,0.24021759047553123,0.23781801042725875,0.23558242795602585,0.23349452163489068,0.2315400725733246,0.22970663564966667,0.2279832706756829,0.2263603211037663,0.2248292307341575,0.22338239101024734,0.22201301309946214
LV,services,57.55467803439218,59.94983368618235,62.3449893379725,64.74014498976265,67.13530064155282,69.53045629334298,71.92561194513314,74.32076759692329,76.71592324871345,79.11107890050361,81.50623455229378,88.56629295541538,101.58908699052768,106.2049616466457,108.91907520623678,117.01181189445084,119.82044023282253,122.62906857119422,129.24152853808087,131.97056144458813,134.3657170963783,136.76087274816842,139.1560283999586,141.55118405174875,143.9463397035389,146.34149535532907,148.73665100711924,151.1318066589094,153.52696231069953,155.9221179624897,158.31727361427986,160.71242926607002,163.10758491786018,165.50274056965037,0.8715532165778586,0.8001521337323029,0.7513560225496474,0.7155876413340732,0.6880983880719005,0.6662356064724259,0.648389121215573,0.6335195109472148,0.6209231092734888,0.610105131773668,0.6007067172433109,0.5654745941308401,0.4880510279200936,0.4659894937121441,0.45690577179594716,0.4139698391832758,0.40454455064461187,0.3380525817568738,0.3049260980903332,0.2969874110961933,0.2936104392287955,0.2904872885037821,0.28759017402983394,0.2848952487158785,0.2823819258072602,0.2800323372710509,0.27783089715302417,0.2757639468239759,0.2738194646757964,0.271986826960293,0.2702566095233833,0.26862042247549717,0.2670707715665543,0.2656009413496632
LV,tot,66.88769584735512,69.62211627758491,72.35653670781468,75.09095713804449,77.82537756827426,80.55979799850407,83.29421842873384,86.02863885896366,88.76305928919342,91.49747971942323,94.23190014965301,102.22836140413226,112.74568361183941,119.05773246225071,122.09488924387057,129.47345181337852,135.73118176313466,138.8989251991133,142.89347436484584,147.84619252846431,150.58061295869413,153.31503338892387,156.04945381915365,158.78387424938344,161.51829467961326,164.25271510984305,166.98713554007284,169.7215559703026,172.45597640053242,175.19039683076218,177.924817260992,180.6592376912218,183.39365812145155,186.12807855168143,0.8363340085633926,0.7442356187017245,0.6847603581279735,0.6428718134698993,0.6116409227176465,0.5873932448838646,0.5679860714900461,0.5520803732071661,0.5387938842005449,0.5275204231871461,0.5178290751690346,0.48480891707180984,0.4319402981956591,0.4037979854379896,0.395324442036984,0.36489319589835295,0.34364214782996694,0.2875089318722781,0.27403883215059044,0.261685820419269,0.25838687976689734,0.2553466383250184,0.2525356474193088,0.24992878367035856,0.24750448032782996,0.2452441173518443,0.243131533178754,0.24115263069715176,0.23929505684082625,0.23754794020335743,0.23590167475049334,0.23434774043187104,0.2328785535366953,0.23148734118359862
ME,residential,74.30254100245973,77.71479477253642,80.6685307373681,83.72944769584123,87.15343620895128,90.2630546764382,93.42445770951853,96.39783523901701,99.53937549477988,103.01896563609517,106.19762202145994,110.92552098747336,115.61690917093784,123.76478318718249,128.6779817603538,131.85645615761044,137.0475739410453,140.4990262522606,143.71630066161117,148.02163035724269,153.1064761605132,156.29000831005376,161.13942672520926,164.03510267324233,166.93077862127538,169.82645456930842,172.72213051734147,175.6178064653745,178.51348241340753,181.4091583614406,184.30483430947362,187.2005102575067,190.0961862055397,192.99186215357278,0.7783853783150467,0.6739299090358764,0.6110368262368725,0.566501594970791,0.5295284391048775,0.5035728561639585,0.4811899567291301,0.46416145948894005,0.4479092837720813,0.4295429919816951,0.41624156106816035,0.39759256463081416,0.37943360959945405,0.3418039283329757,0.32719493533262717,0.31930406817968404,0.29919515382729,0.24126392978257238,0.23420124465490594,0.22462629001636403,0.21340636370214927,0.20963823252999356,0.20606662513691504,0.2032298487160547,0.20058615637625954,0.1981163086863118,0.19580356071590838,0.19363326758165764,0.19159256300682861,0.18967009551658176,0.18785581050055647,0.18614076905494376,0.18451699652612089,0.18297735519939484
ME,services,56.85862122607397,60.37489120134254,62.657386841586046,64.93988248182957,67.2223781220731,69.5048737623166,72.23123389562488,75.21363398711229,77.51951588029097,80.56625239267747,83.38927310093756,90.4398534340973,94.67885570152026,97.91478700013195,100.38213721283277,102.84948742553361,107.7418547993145,110.25108226130016,113.38325061727252,115.86591883143221,117.9697926257396,120.13309732792149,122.23697112222888,124.34084491653628,126.44471871084366,128.54859250515108,130.65246629945847,132.75634009376589,134.86021388807328,136.96408768238067,139.06796147668805,141.17183527099547,143.27570906530286,145.37958285961028,0.7036230780721874,0.5811047049666053,0.5203183600635949,0.4789639014677085,0.4486284212505813,0.4252185880334792,0.40102309934778335,0.3770316999932033,0.3638483617467507,0.34721088020369373,0.3335229271665864,0.2883639273658497,0.26728855198434165,0.25489289019233563,0.24685423816429447,0.2393557721535399,0.2144256633133031,0.16844630194324384,0.15905468847930762,0.15299118363901226,0.1503878405307083,0.14787186663188123,0.14566856454249982,0.14363144019454832,0.14174238782530996,0.13998584029417588,0.13834833891916654,0.13681818799842482,0.13538517516280468,0.13404034336060847,0.1327758036746986,0.13158458068150952,0.13046048393272403,0.1293980005490583
