name,busmap
way/24667346-220,DE2 0AC
way/24685992-380,DE2 4AC
way/24705761-220,DE2 2AC
way/24757392-380,DE2 2AC
way/24757393-380,DE2 2AC
way/24757833-380,DE2 2AC
way/24758329-380,DE2 2AC
way/24759324-220,DE2 2AC
way/24768051-220,DE2 2AC
way/24799890-220,DE2 0AC
way/24839976-220,DE2 0AC
way/24921206-220,DE2 0AC
way/24976300-220,DE2 2AC
way/25051880-220,DE2 0AC
way/25306752-220,DE2 4AC
way/25306938-380,DE2 1AC
way/25786404-220,DE2 4AC
way/26245195-220,DE2 2AC
way/26260052-380,DE2 4AC
way/26404600-380,DE2 4AC
way/26474759-380,DE2 1AC
way/26593929-380,DE2 0AC
way/266684854-380,DE2 1AC
way/26814283-380,DE2 4AC
way/26927264-380,DE2 0AC
way/27124619-220,DE2 1AC
way/27149550-220,DE2 3AC
way/274603394-380,DE2 3AC
way/274630377-220,DE2 1AC
way/27646106-220,DE2 1AC
way/27739871-220,DE2 1AC
way/27871140-220,DE2 0AC
way/27919734-220,DE2 0AC
way/28008024-220,DE2 1AC
way/28327356-380,DE2 1AC
way/28343121-380,DE2 1AC
way/28397771-220,DE2 1AC
way/28452784-220,DE2 0AC
way/28613721-380,DE2 2AC
way/28729619-380,DE2 3AC
way/28812249-220,DE2 1AC
way/28956649-220,DE2 2AC
way/29077623-220,DE2 0AC
way/29084374-380,DE2 2AC
way/29309786-380,DE2 1AC
way/29331499-220,DE2 3AC
way/29374542-220,DE2 0AC
way/29472852-220,DE2 0AC
way/29713902-380,DE2 3AC
way/30017786-220,DE2 1AC
way/30039908-380,DE2 3AC
way/30040568-380,DE2 1AC
way/301158539-380,DE2 1AC
way/30132758-380,DE2 3AC
way/30164703-380,DE2 3AC
way/30303506-380,DE2 3AC
way/30613895-380,DE2 2AC
way/30622610-220,DE2 1AC
way/30954714-380,DE2 3AC
way/31024391-220,DE2 1AC
way/31105067-380,DE2 2AC
way/31131325-380,DE2 4AC
way/31367936-220,DE2 4AC
way/31367940-220,DE2 4AC
way/31653753-380,DE2 4AC
way/31762305-220,DE2 0AC
way/32042992-380,DE2 0AC
way/32063539-380,DE2 3AC
way/32076853-220,DE2 1AC
way/32151621-220,DE2 4AC
way/32472806-380,DE2 0AC
way/32690742-380,DE2 3AC
way/32725957-220,DE2 4AC
way/32843531-220,DE2 3AC
way/32904794-380,DE2 1AC
way/32966636-220,DE2 4AC
way/33042984-220,DE2 1AC
way/33411203-220,DE2 1AC
way/35176751-220,DE2 1AC
way/358679964-380,DE2 1AC
way/373967500-380,DE2 0AC
way/37721677-380,DE2 4AC
way/37764852-220,DE2 0AC
way/38325076-380,DE2 2AC
way/38661452-380,DE2 4AC
way/395847307-220,DE2 0AC
way/39688875-220,DE2 3AC
way/398680313-380,DE2 3AC
way/409305507-220,DE2 4AC
way/41389594-220,DE2 4AC
way/414169327-380,DE2 3AC
way/42372159-380,DE2 4AC
way/42410916-220,DE2 4AC
way/42423415-380,DE2 0AC
way/42488850-380,DE2 0AC
way/42507488-220,DE2 0AC
way/42681484-380,DE2 1AC
way/42736239-380,DE2 4AC
way/42797575-380,DE2 0AC
way/42861703-220,DE2 0AC
way/43163132-380,DE2 3AC
way/43688805-220,DE2 4AC
way/442199284-380,DE2 3AC
way/449010725-380,DE2 1AC
way/460134233-220,DE2 3AC
way/46584363-220,DE2 4AC
way/46615737-380,DE2 3AC
way/48428875-380,DE2 4AC
way/49577401-220,DE2 0AC
way/50898216-380,DE2 0AC
way/515358077-380,DE2 3AC
way/517421342-220,DE2 3AC
way/518455594-380,DE2 3AC
way/525964629-380,DE2 1AC
way/53378027-380,DE2 2AC
way/54359256-220,DE2 0AC
way/55069713-380,DE2 4AC
way/57727004-220,DE2 2AC
way/59026005-380,DE2 3AC
way/59707532-380,DE2 3AC
way/60032354-220,DE2 1AC
way/61918154-220,DE2 0AC
way/683227471-380,DE2 2AC
way/68532663-220,DE2 2AC
way/68549340-220,DE2 0AC
way/691662101-380,DE2 4AC
way/74893659-380,DE2 1AC
way/76246159-380,DE2 2AC
way/77038371-380,DE2 2AC
way/77694901-220,DE2 2AC
way/77697810-380,DE2 2AC
way/78441561-380,DE2 2AC
way/796306640-380,DE2 0AC
way/797009308-380,DE2 0AC
way/810315511-380,DE2 1AC
way/82773910-220,DE2 0AC
way/851299584-380,DE2 3AC
way/85523877-220,DE2 4AC
way/87653464-220,DE2 4AC
way/87722999-220,DE2 1AC
way/87767098-380,DE2 0AC
way/883768276-380,DE2 1AC
way/883768277-380,DE2 1AC
way/883928228-380,DE2 1AC
way/883928229-380,DE2 1AC
way/88901626-380,DE2 4AC
way/88916034-220,DE2 4AC
way/88945213-380,DE2 2AC
way/89176939-220,DE2 0AC
way/89215122-220,DE2 0AC
way/90148336-220,DE2 0AC
way/907539360-380,DE2 1AC
way/91854336-220,DE2 0AC
way/93278553-220,DE2 0AC
way/93341407-380,DE2 2AC
way/940922557-380,DE2 3AC
way/941198517-380,DE2 3AC
way/941453716-380,DE2 3AC
way/941805476-380,DE2 3AC
way/942448206-220,DE2 3AC
way/942771541-380,DE2 3AC
way/943444232-220,DE2 3AC
way/943939310-380,DE2 3AC
way/945346148-220,DE2 3AC
way/946025110-380,DE2 3AC
way/946710698-220,DE2 3AC
way/947118608-380,DE2 3AC
way/947801636-220,DE2 3AC
way/948341123-380,DE2 1AC
way/951273401-380,DE2 1AC
way/951773852-380,DE2 1AC
way/952004951-380,DE2 1AC
way/952346322-380,DE2 0AC
way/953015049-380,DE2 1AC
way/953757606-380,DE2 1AC
way/953757608-380,DE2 1AC
way/954305865-220,DE2 0AC
way/955268863-220,DE2 1AC
way/957746797-220,DE2 1AC
way/968286361-220,DE2 0AC
way/97825259-220,DE2 4AC
virtual_way/542553909:0-220,DK0 0AC
virtual_way/542553909:1-220,DK0 0AC
virtual_way/865474891:0-220,DK0 0AC
way/131339683-400,DK0 0AC
way/133082281-400,DK0 0AC
way/160792651-400,DK0 0AC
way/26452107-400,DK0 0AC
way/26931725-220,DK0 0AC
way/889061694-220,DK0 0AC
virtual_relation/5207534:b:1-400,DK2 0AC
virtual_way/166885671:0-400,DK2 0AC
virtual_way/252095609:1-400,DK2 0AC
virtual_way/385384761:0-400,DK2 0AC
virtual_way/399008275:0-400,DK2 0AC
virtual_way/98212649:b:1-400,DK2 0AC
virtual_way/98214734:0-400,DK2 0AC
virtual_way/98527117:0-400,DK2 0AC
way/1101832649-400,DK2 0AC
way/1271587272-400,DK2 0AC
way/1284726676-220,DK2 0AC
way/1384028957-400,DK2 0AC
way/250212215-400,DK2 0AC
way/42128776-400,DK2 0AC
way/69424173-400,DK2 0AC
way/95713495-400,DK2 0AC
way/95840891-400,DK2 0AC
way/95868396-400,DK2 0AC
way/98033206-400,DK2 0AC
way/98212652-400,DK2 0AC
way/98216482-400,DK2 0AC
way/98524305-400,DK2 0AC
way/98526640-220,DK2 0AC
virtual_relation/5950641:0-220,EE2 0AC
virtual_way/262191428:1-330,EE2 0AC
virtual_way/34920722:0-330,EE2 0AC
way/1328993407-330,EE2 0AC
way/34682059-330,EE2 0AC
way/34682089-330,EE2 0AC
way/34685101-330,EE2 0AC
way/34685113-330,EE2 0AC
way/34920699-330,EE2 0AC
way/34935436-330,EE2 0AC
way/34968224-330,EE2 0AC
way/35343343-330,EE2 0AC
way/35450930-330,EE2 0AC
way/743155118-330,EE2 0AC
way/768781614-330,EE2 0AC
relation/15715982-220,ES2 0AC
relation/16809528-220,ES2 0AC
relation/17148268-220,ES2 0AC
relation/17678185-220,ES2 0AC
relation/17805735-220,ES2 0AC
virtual_relation/4742468:a:0-220,ES2 0AC
virtual_relation/4742468:a:1-220,ES2 0AC
virtual_relation/4742657:b:1-220,ES2 0AC
virtual_relation/4851851:a:1-220,ES2 0AC
virtual_relation/4851851:b:1-220,ES2 0AC
virtual_relation/6804064:d:1-400,ES2 0AC
virtual_relation/6804064:f:1-400,ES2 0AC
virtual_relation/6804108:b:1-400,ES2 0AC
virtual_relation/6842897:a:1-400,ES2 0AC
virtual_relation/6848538:a:1-220,ES2 0AC
virtual_relation/6848539:b:1-220,ES2 0AC
virtual_relation/8481943:a:1-400,ES2 0AC
virtual_way/101953923:1-400,ES2 0AC
virtual_way/107745279:0-220,ES2 0AC
virtual_way/111700589:1-220,ES2 0AC
virtual_way/117635377:0-400,ES2 0AC
virtual_way/118319291:0-400,ES2 0AC
virtual_way/118319291:1-400,ES2 0AC
virtual_way/121810833:0-220,ES2 0AC
virtual_way/121810833:1-220,ES2 0AC
virtual_way/1232962947:0-400,ES2 0AC
virtual_way/124121963:0-220,ES2 0AC
virtual_way/1252171506:0-220,ES2 0AC
virtual_way/1255796401:1-220,ES2 0AC
virtual_way/126230841:0-400,ES2 0AC
virtual_way/126987002:0-400,ES2 0AC
virtual_way/126987035:0-400,ES2 0AC
virtual_way/127249104:b:1-220,ES2 0AC
virtual_way/127528721:1-220,ES2 0AC
virtual_way/127787666:1-400,ES2 0AC
virtual_way/1288723718:1-400,ES2 0AC
virtual_way/129506866:1-220,ES2 0AC
virtual_way/129692423:0-400,ES2 0AC
virtual_way/1297367917:1-220,ES2 0AC
virtual_way/1302963581:1-220,ES2 0AC
virtual_way/1304852266:0-220,ES2 0AC
virtual_way/1323461404:1-220,ES2 0AC
virtual_way/135692900:a:1-400,ES2 0AC
virtual_way/135756632:1-400,ES2 0AC
virtual_way/135758885:1-220,ES2 0AC
virtual_way/135759309:b:1-220,ES2 0AC
virtual_way/139129334:1-400,ES2 0AC
virtual_way/142690943:1-220,ES2 0AC
virtual_way/143207669:0-220,ES2 0AC
virtual_way/143207675:1-400,ES2 0AC
virtual_way/143483656:1-220,ES2 0AC
virtual_way/143483657:1-220,ES2 0AC
virtual_way/143483659:1-220,ES2 0AC
virtual_way/143483672:1-220,ES2 0AC
virtual_way/143483675:0-220,ES2 0AC
virtual_way/143483686:1-220,ES2 0AC
virtual_way/143483690:0-220,ES2 0AC
virtual_way/143483694:0-220,ES2 0AC
virtual_way/144116979:a:1-220,ES2 0AC
virtual_way/144138399:1-220,ES2 0AC
virtual_way/144156736:a:1-220,ES2 0AC
virtual_way/144156736:b:1-220,ES2 0AC
virtual_way/144158989:0-220,ES2 0AC
virtual_way/144158992:a:1-220,ES2 0AC
virtual_way/144161444:a:1-220,ES2 0AC
virtual_way/144161450:a:1-220,ES2 0AC
virtual_way/144161452:0-220,ES2 0AC
virtual_way/144297345:1-220,ES2 0AC
virtual_way/144306667:a:1-220,ES2 0AC
virtual_way/144312478:1-220,ES2 0AC
virtual_way/144327134:0-220,ES2 0AC
virtual_way/144327153:0-220,ES2 0AC
virtual_way/144775942:1-220,ES2 0AC
virtual_way/144778700:1-220,ES2 0AC
virtual_way/144787733:0-220,ES2 0AC
virtual_way/144787733:1-220,ES2 0AC
virtual_way/144787740:1-220,ES2 0AC
virtual_way/144787743:0-220,ES2 0AC
virtual_way/144798099:0-220,ES2 0AC
virtual_way/144798278:0-220,ES2 0AC
virtual_way/144798624:1-220,ES2 0AC
virtual_way/144801452:1-220,ES2 0AC
virtual_way/144827708:0-220,ES2 0AC
virtual_way/144830549:1-220,ES2 0AC
virtual_way/144909704:d:1-400,ES2 0AC
virtual_way/144909715:1-400,ES2 0AC
virtual_way/144915397:a:1-400,ES2 0AC
virtual_way/144915409:a:1-220,ES2 0AC
virtual_way/144915409:b:1-220,ES2 0AC
virtual_way/144926478:0-220,ES2 0AC
virtual_way/144931781:1-400,ES2 0AC
virtual_way/145179181:1-220,ES2 0AC
virtual_way/145181917:0-400,ES2 0AC
virtual_way/145181922:1-400,ES2 0AC
virtual_way/145302681:0-220,ES2 0AC
virtual_way/145302681:1-220,ES2 0AC
virtual_way/145302685:0-220,ES2 0AC
virtual_way/145312944:1-400,ES2 0AC
virtual_way/145316515:1-220,ES2 0AC
virtual_way/145430556:1-400,ES2 0AC
virtual_way/145431189:1-400,ES2 0AC
virtual_way/145431965:1-400,ES2 0AC
virtual_way/145456407:0-220,ES2 0AC
virtual_way/145456419:0-220,ES2 0AC
virtual_way/145456419:1-220,ES2 0AC
virtual_way/145456421:0-220,ES2 0AC
virtual_way/145461764:1-220,ES2 0AC
virtual_way/145478943:1-220,ES2 0AC
virtual_way/145594442:1-220,ES2 0AC
virtual_way/145614726:1-400,ES2 0AC
virtual_way/145618129:1-220,ES2 0AC
virtual_way/145623521:1-220,ES2 0AC
virtual_way/145623528:0-220,ES2 0AC
virtual_way/145623532:0-220,ES2 0AC
virtual_way/145792622:1-220,ES2 0AC
virtual_way/145821097:a:1-220,ES2 0AC
virtual_way/146812025:0-220,ES2 0AC
virtual_way/147496386:0-220,ES2 0AC
virtual_way/154492235:1-220,ES2 0AC
virtual_way/155078565:0-220,ES2 0AC
virtual_way/155078565:1-220,ES2 0AC
virtual_way/159071540:1-220,ES2 0AC
virtual_way/165014971:1-220,ES2 0AC
virtual_way/165014974:0-400,ES2 0AC
virtual_way/169496739:1-220,ES2 0AC
virtual_way/169523033:0-220,ES2 0AC
virtual_way/169523040:0-220,ES2 0AC
virtual_way/169680269:1-220,ES2 0AC
virtual_way/169759378:1-220,ES2 0AC
virtual_way/169769005:1-220,ES2 0AC
virtual_way/169769007:0-400,ES2 0AC
virtual_way/169882246:0-220,ES2 0AC
virtual_way/170014038:0-400,ES2 0AC
virtual_way/170162237:1-220,ES2 0AC
virtual_way/170189888:0-220,ES2 0AC
virtual_way/170272142:a:1-400,ES2 0AC
virtual_way/170389316:1-220,ES2 0AC
virtual_way/170433609:1-220,ES2 0AC
virtual_way/170479579:0-400,ES2 0AC
virtual_way/170479579:1-400,ES2 0AC
virtual_way/170479581:1-400,ES2 0AC
virtual_way/170479590:0-400,ES2 0AC
virtual_way/170479595:a:1-220,ES2 0AC
virtual_way/170485427:0-400,ES2 0AC
virtual_way/170485430:1-220,ES2 0AC
virtual_way/170485442:1-220,ES2 0AC
virtual_way/170607796:0-220,ES2 0AC
virtual_way/170671538:1-220,ES2 0AC
virtual_way/170779402:b:1-220,ES2 0AC
virtual_way/170792586:0-220,ES2 0AC
virtual_way/170792599:1-220,ES2 0AC
virtual_way/170949166:1-400,ES2 0AC
virtual_way/170950151:1-400,ES2 0AC
virtual_way/170968159:0-220,ES2 0AC
virtual_way/170983467:0-220,ES2 0AC
virtual_way/170983468:1-220,ES2 0AC
virtual_way/171113520:0-220,ES2 0AC
virtual_way/171113526:1-220,ES2 0AC
virtual_way/171249737:0-220,ES2 0AC
virtual_way/171256171:a:1-400,ES2 0AC
virtual_way/171260458:0-400,ES2 0AC
virtual_way/171260460:1-220,ES2 0AC
virtual_way/171260473:1-220,ES2 0AC
virtual_way/171536996:1-220,ES2 0AC
virtual_way/171557468:0-220,ES2 0AC
virtual_way/171558293:1-220,ES2 0AC
virtual_way/171558294:a:1-220,ES2 0AC
virtual_way/176820945:0-220,ES2 0AC
virtual_way/178126931:1-220,ES2 0AC
virtual_way/178409458:1-220,ES2 0AC
virtual_way/181664118:1-220,ES2 0AC
virtual_way/181674246:0-220,ES2 0AC
virtual_way/181916247:1-220,ES2 0AC
virtual_way/181916252:1-220,ES2 0AC
virtual_way/182089444:0-220,ES2 0AC
virtual_way/182260864:1-220,ES2 0AC
virtual_way/188524786:1-220,ES2 0AC
virtual_way/188593992:0-220,ES2 0AC
virtual_way/188593993:0-220,ES2 0AC
virtual_way/188737729:1-400,ES2 0AC
virtual_way/189171422:0-400,ES2 0AC
virtual_way/189171422:1-400,ES2 0AC
virtual_way/190038871:0-400,ES2 0AC
virtual_way/190110743:1-220,ES2 0AC
virtual_way/190110748:a:1-220,ES2 0AC
virtual_way/190248193:1-220,ES2 0AC
virtual_way/191054131:0-220,ES2 0AC
virtual_way/191492710:0-220,ES2 0AC
virtual_way/192313168:0-220,ES2 0AC
virtual_way/192643724:1-400,ES2 0AC
virtual_way/193593279:b:1-400,ES2 0AC
virtual_way/194351442:1-220,ES2 0AC
virtual_way/194369827:a:1-400,ES2 0AC
virtual_way/194701799:0-220,ES2 0AC
virtual_way/194701799:1-220,ES2 0AC
virtual_way/196202216:a:1-220,ES2 0AC
virtual_way/196207062:1-400,ES2 0AC
virtual_way/196371122:0-220,ES2 0AC
virtual_way/196377182:0-400,ES2 0AC
virtual_way/196377186:0-400,ES2 0AC
virtual_way/196379340:0-220,ES2 0AC
virtual_way/196379345:0-220,ES2 0AC
virtual_way/196382206:0-220,ES2 0AC
virtual_way/196392711:1-220,ES2 0AC
virtual_way/196392712:1-220,ES2 0AC
virtual_way/196483353:0-220,ES2 0AC
virtual_way/196483357:1-220,ES2 0AC
virtual_way/196526410:1-220,ES2 0AC
virtual_way/196533194:1-220,ES2 0AC
virtual_way/203227159:1-220,ES2 0AC
virtual_way/203227160:1-220,ES2 0AC
virtual_way/204049670:1-220,ES2 0AC
virtual_way/259888152:a:1-220,ES2 0AC
virtual_way/260017341:a:1-400,ES2 0AC
virtual_way/271039582:0-220,ES2 0AC
virtual_way/297124382:1-220,ES2 0AC
virtual_way/36906941:1-400,ES2 0AC
virtual_way/39215181:1-220,ES2 0AC
virtual_way/39216279:0-400,ES2 0AC
virtual_way/39216591:a:1-220,ES2 0AC
virtual_way/398913901:0-220,ES2 0AC
virtual_way/399284294:1-220,ES2 0AC
virtual_way/44505374:1-220,ES2 0AC
virtual_way/45853783:0-400,ES2 0AC
virtual_way/52287252:1-400,ES2 0AC
virtual_way/52493279:a:1-220,ES2 0AC
virtual_way/54166978:a:1-400,ES2 0AC
virtual_way/54678315:a:1-400,ES2 0AC
virtual_way/56137336:0-220,ES2 0AC
virtual_way/56137336:1-220,ES2 0AC
virtual_way/582657079:0-220,ES2 0AC
virtual_way/60348033:1-400,ES2 0AC
virtual_way/60348034:1-220,ES2 0AC
virtual_way/60351384:0-220,ES2 0AC
virtual_way/60351392:1-220,ES2 0AC
virtual_way/61161169:1-220,ES2 0AC
virtual_way/61187717:1-400,ES2 0AC
virtual_way/62329124:0-220,ES2 0AC
virtual_way/62329124:1-220,ES2 0AC
virtual_way/683574601:1-400,ES2 0AC
virtual_way/71925777:0-220,ES2 0AC
virtual_way/71925777:1-220,ES2 0AC
virtual_way/74384027:1-400,ES2 0AC
virtual_way/74385436:0-400,ES2 0AC
virtual_way/77593997:0-220,ES2 0AC
virtual_way/77594065:1-220,ES2 0AC
virtual_way/782208872:0-220,ES2 0AC
virtual_way/80208422:1-220,ES2 0AC
virtual_way/85816981:0-220,ES2 0AC
virtual_way/86411234:a:1-220,ES2 0AC
virtual_way/86411234:b:1-220,ES2 0AC
virtual_way/88447668:0-220,ES2 0AC
virtual_way/88760628:1-220,ES2 0AC
virtual_way/91441013:a:1-220,ES2 0AC
virtual_way/91441013:b:1-220,ES2 0AC
virtual_way/91441013:c:1-220,ES2 0AC
virtual_way/91441013:d:1-220,ES2 0AC
virtual_way/91679026:1-220,ES2 0AC
virtual_way/93227304:0-400,ES2 0AC
virtual_way/93227304:1-400,ES2 0AC
virtual_way/93267462:1-220,ES2 0AC
virtual_way/93623941:1-220,ES2 0AC
virtual_way/97403318:1-220,ES2 0AC
way/101078312-220,ES2 0AC
way/1028926498-220,ES2 0AC
way/103158873-220,ES2 0AC
way/103190094-220,ES2 0AC
way/103511952-220,ES2 0AC
way/104020696-220,ES2 0AC
way/104026138-220,ES2 0AC
way/104370242-220,ES2 0AC
way/104730022-220,ES2 0AC
way/105259481-400,ES2 0AC
way/107479377-220,ES2 0AC
way/110506713-220,ES2 0AC
way/111584995-220,ES2 0AC
way/1141933143-220,ES2 0AC
way/1153834517-400,ES2 0AC
way/1154224087-220,ES2 0AC
way/115680075-220,ES2 0AC
way/118057369-220,ES2 0AC
way/118641117-220,ES2 0AC
way/1218840771-400,ES2 0AC
way/1232240349-220,ES2 0AC
way/1241153459-400,ES2 0AC
way/124121964-220,ES2 0AC
way/1243143644-220,ES2 0AC
way/1245390527-220,ES2 0AC
way/1246090890-220,ES2 0AC
way/1252105002-220,ES2 0AC
way/1252514183-220,ES2 0AC
way/1255236015-220,ES2 0AC
way/1257151190-220,ES2 0AC
way/1258841550-220,ES2 0AC
way/126100935-220,ES2 0AC
way/1262644008-220,ES2 0AC
way/1262722032-220,ES2 0AC
way/1262722037-220,ES2 0AC
way/1262731213-220,ES2 0AC
way/1263211052-220,ES2 0AC
way/1266061515-220,ES2 0AC
way/1266081844-220,ES2 0AC
way/1267694217-400,ES2 0AC
way/1267909080-220,ES2 0AC
way/126881765-400,ES2 0AC
way/126987023-220,ES2 0AC
way/1270848181-400,ES2 0AC
way/1273759380-220,ES2 0AC
way/127528728-220,ES2 0AC
way/1275359449-220,ES2 0AC
way/127605081-220,ES2 0AC
way/1277630100-220,ES2 0AC
way/127787669-400,ES2 0AC
way/128873801-220,ES2 0AC
way/129441519-220,ES2 0AC
way/129767234-220,ES2 0AC
way/1332493810-400,ES2 0AC
way/1344277366-220,ES2 0AC
way/134884956-400,ES2 0AC
way/140011919-400,ES2 0AC
way/140781473-220,ES2 0AC
way/143207685-220,ES2 0AC
way/143207686-220,ES2 0AC
way/143483652-220,ES2 0AC
way/143483653-220,ES2 0AC
way/144138407-220,ES2 0AC
way/144138410-220,ES2 0AC
way/144138420-400,ES2 0AC
way/144156731-220,ES2 0AC
way/144233436-220,ES2 0AC
way/144297377-220,ES2 0AC
way/144297438-220,ES2 0AC
way/144306676-220,ES2 0AC
way/144312477-220,ES2 0AC
way/144312479-220,ES2 0AC
way/144327151-220,ES2 0AC
way/144327157-220,ES2 0AC
way/144487932-220,ES2 0AC
way/144767096-400,ES2 0AC
way/144775943-220,ES2 0AC
way/144787749-220,ES2 0AC
way/144812118-220,ES2 0AC
way/144813618-220,ES2 0AC
way/144827711-220,ES2 0AC
way/144909709-400,ES2 0AC
way/144909722-400,ES2 0AC
way/144909723-400,ES2 0AC
way/144915428-220,ES2 0AC
way/144915438-400,ES2 0AC
way/144922719-220,ES2 0AC
way/144926472-220,ES2 0AC
way/144931782-400,ES2 0AC
way/144933376-400,ES2 0AC
way/144941889-400,ES2 0AC
way/144942113-400,ES2 0AC
way/145171008-400,ES2 0AC
way/145302702-220,ES2 0AC
way/145312949-400,ES2 0AC
way/145316518-220,ES2 0AC
way/145326592-220,ES2 0AC
way/145333039-220,ES2 0AC
way/145337069-220,ES2 0AC
way/145456411-220,ES2 0AC
way/145461765-220,ES2 0AC
way/145466007-220,ES2 0AC
way/145478409-220,ES2 0AC
way/145599515-220,ES2 0AC
way/145821099-220,ES2 0AC
way/145823172-220,ES2 0AC
way/151490968-220,ES2 0AC
way/156435509-220,ES2 0AC
way/158620489-220,ES2 0AC
way/164823726-220,ES2 0AC
way/165580300-220,ES2 0AC
way/168357739-400,ES2 0AC
way/168358225-400,ES2 0AC
way/169523046-220,ES2 0AC
way/169528510-220,ES2 0AC
way/169703140-220,ES2 0AC
way/169703141-220,ES2 0AC
way/169769013-220,ES2 0AC
way/169867109-220,ES2 0AC
way/169882238-220,ES2 0AC
way/169882239-220,ES2 0AC
way/169883205-400,ES2 0AC
way/169947613-220,ES2 0AC
way/169999915-220,ES2 0AC
way/170140947-220,ES2 0AC
way/170156685-220,ES2 0AC
way/170371019-220,ES2 0AC
way/170424446-400,ES2 0AC
way/170424447-220,ES2 0AC
way/170424455-220,ES2 0AC
way/170433606-220,ES2 0AC
way/170485452-220,ES2 0AC
way/170485453-400,ES2 0AC
way/170505900-220,ES2 0AC
way/170511092-220,ES2 0AC
way/170519401-220,ES2 0AC
way/170607798-220,ES2 0AC
way/170671537-220,ES2 0AC
way/170779407-220,ES2 0AC
way/170779408-220,ES2 0AC
way/170946426-220,ES2 0AC
way/170954487-400,ES2 0AC
way/170961288-220,ES2 0AC
way/170968145-220,ES2 0AC
way/170968150-220,ES2 0AC
way/171071300-220,ES2 0AC
way/171106850-220,ES2 0AC
way/171251565-400,ES2 0AC
way/171256169-220,ES2 0AC
way/171274139-220,ES2 0AC
way/171277174-220,ES2 0AC
way/171277691-220,ES2 0AC
way/171419971-220,ES2 0AC
way/171560239-220,ES2 0AC
way/172454609-220,ES2 0AC
way/173191596-220,ES2 0AC
way/178294745-220,ES2 0AC
way/179492338-220,ES2 0AC
way/180545587-220,ES2 0AC
way/181621073-220,ES2 0AC
way/181664117-220,ES2 0AC
way/181906370-220,ES2 0AC
way/181912569-220,ES2 0AC
way/181917947-220,ES2 0AC
way/187392726-220,ES2 0AC
way/187645709-400,ES2 0AC
way/187830917-220,ES2 0AC
way/189184531-400,ES2 0AC
way/189184555-400,ES2 0AC
way/189577215-400,ES2 0AC
way/190058570-400,ES2 0AC
way/190098039-220,ES2 0AC
way/190110739-220,ES2 0AC
way/190236352-400,ES2 0AC
way/190249315-220,ES2 0AC
way/190249507-220,ES2 0AC
way/190289523-220,ES2 0AC
way/190907238-220,ES2 0AC
way/191053032-220,ES2 0AC
way/191095881-220,ES2 0AC
way/191485195-220,ES2 0AC
way/194360413-220,ES2 0AC
way/194699926-220,ES2 0AC
way/194699929-220,ES2 0AC
way/196202210-220,ES2 0AC
way/196202213-220,ES2 0AC
way/196207063-220,ES2 0AC
way/196215046-220,ES2 0AC
way/196483351-220,ES2 0AC
way/196484252-220,ES2 0AC
way/196522660-220,ES2 0AC
way/196533213-220,ES2 0AC
way/196544701-220,ES2 0AC
way/202891403-220,ES2 0AC
way/205141906-220,ES2 0AC
way/217745445-400,ES2 0AC
way/219501437-400,ES2 0AC
way/221193996-220,ES2 0AC
way/222873301-220,ES2 0AC
way/222895334-220,ES2 0AC
way/222901014-220,ES2 0AC
way/226363063-220,ES2 0AC
way/226886241-400,ES2 0AC
way/23882397-220,ES2 0AC
way/24791388-220,ES2 0AC
way/27668869-220,ES2 0AC
way/27936937-220,ES2 0AC
way/27937443-220,ES2 0AC
way/27949649-220,ES2 0AC
way/28048116-220,ES2 0AC
way/28308003-220,ES2 0AC
way/283348372-400,ES2 0AC
way/28400958-220,ES2 0AC
way/28491137-220,ES2 0AC
way/28526821-220,ES2 0AC
way/28648202-220,ES2 0AC
way/28683269-220,ES2 0AC
way/291666290-220,ES2 0AC
way/292277455-220,ES2 0AC
way/31110032-220,ES2 0AC
way/325432908-220,ES2 0AC
way/327268322-220,ES2 0AC
way/33771314-220,ES2 0AC
way/338683860-220,ES2 0AC
way/340399370-400,ES2 0AC
way/34585227-220,ES2 0AC
way/346490586-220,ES2 0AC
way/365551344-220,ES2 0AC
way/370803224-220,ES2 0AC
way/39827901-220,ES2 0AC
way/399055749-220,ES2 0AC
way/411107082-220,ES2 0AC
way/419408372-220,ES2 0AC
way/43797051-220,ES2 0AC
way/43842955-220,ES2 0AC
way/445989313-220,ES2 0AC
way/44633677-220,ES2 0AC
way/457010443-220,ES2 0AC
way/46106589-220,ES2 0AC
way/47367769-220,ES2 0AC
way/47842260-220,ES2 0AC
way/47908906-220,ES2 0AC
way/47911346-220,ES2 0AC
way/48304858-220,ES2 0AC
way/48310486-220,ES2 0AC
way/48467553-220,ES2 0AC
way/49252090-220,ES2 0AC
way/49258709-220,ES2 0AC
way/51188420-220,ES2 0AC
way/51822825-220,ES2 0AC
way/52516392-400,ES2 0AC
way/56137765-220,ES2 0AC
way/576439241-220,ES2 0AC
way/586348408-220,ES2 0AC
way/58928252-220,ES2 0AC
way/591673330-400,ES2 0AC
way/60342307-220,ES2 0AC
way/60351390-220,ES2 0AC
way/60354466-220,ES2 0AC
way/60398296-220,ES2 0AC
way/626886449-400,ES2 0AC
way/651711449-220,ES2 0AC
way/666476490-220,ES2 0AC
way/675714143-400,ES2 0AC
way/677413570-220,ES2 0AC
way/683693772-220,ES2 0AC
way/683892938-220,ES2 0AC
way/701397734-220,ES2 0AC
way/71796402-220,ES2 0AC
way/729485840-220,ES2 0AC
way/731605861-220,ES2 0AC
